Label,date,open,high,low,close,volume
BA,31-05-1963,0.6312,0.6441,0.6312,0.6312,327807
BA,03-06-1963,0.6312,0.6334,0.6269,0.6269,430991
BA,04-06-1963,0.6269,0.6269,0.6204,0.6204,649812
BA,05-06-1963,0.6204,0.6398,0.6119,0.6398,1555200
BA,06-06-1963,0.6398,0.642,0.6312,0.6334,552612
BA,07-06-1963,0.6334,0.6334,0.6269,0.629,364409
BA,10-06-1963,0.629,0.6312,0.6204,0.6204,297189
BA,11-06-1963,0.6204,0.6204,0.614,0.614,486000
BA,12-06-1963,0.614,0.629,0.614,0.6204,449398
BA,13-06-1963,0.6204,0.6248,0.6161,0.6183,461609
BA,14-06-1963,0.6183,0.6183,0.614,0.614,175811
BA,17-06-1963,0.614,0.6161,0.6119,0.614,230607
BA,18-06-1963,0.614,0.6161,0.614,0.614,224411
BA,19-06-1963,0.614,0.614,0.6097,0.6097,467411
BA,20-06-1963,0.6097,0.6119,0.6054,0.6097,309612
BA,21-06-1963,0.6097,0.614,0.6075,0.6119,352198
BA,24-06-1963,0.6119,0.6226,0.6097,0.6161,303598
BA,25-06-1963,0.6161,0.6183,0.6119,0.614,327807
BA,26-06-1963,0.614,0.614,0.6097,0.6097,473607
BA,27-06-1963,0.6097,0.6161,0.6054,0.6075,327807
BA,28-06-1963,0.6075,0.6097,0.6054,0.6075,224411
BA,01-07-1963,0.6075,0.6119,0.6054,0.6054,358212
BA,02-07-1963,0.6054,0.6119,0.6054,0.6075,327807
BA,03-07-1963,0.6075,0.614,0.6054,0.614,212412
BA,05-07-1963,0.614,0.6161,0.6097,0.6119,273011
BA,08-07-1963,0.6119,0.6119,0.6054,0.6054,358212
BA,09-07-1963,0.6054,0.6119,0.6054,0.6075,224411
BA,10-07-1963,0.6075,0.6097,0.6054,0.6054,206398
BA,11-07-1963,0.6054,0.6097,0.6034,0.6034,297189
BA,12-07-1963,0.6034,0.6034,0.5731,0.584,1360800
BA,15-07-1963,0.584,0.584,0.5668,0.569,753209
BA,16-07-1963,0.569,0.5731,0.569,0.5711,588789
BA,17-07-1963,0.5711,0.5797,0.569,0.5711,747012
BA,18-07-1963,0.5711,0.5776,0.5711,0.5754,406812
BA,19-07-1963,0.5754,0.5754,0.5711,0.5731,358212
BA,22-07-1963,0.5731,0.5731,0.5604,0.5668,455412
BA,23-07-1963,0.5668,0.569,0.5582,0.5645,473607
BA,24-07-1963,0.5604,0.5604,0.5518,0.5539,601212
BA,25-07-1963,0.5518,0.5518,0.5302,0.5324,1251207
BA,26-07-1963,0.5324,0.5474,0.5238,0.5453,1099211
BA,29-07-1963,0.5474,0.5731,0.5474,0.5582,564611
BA,30-07-1963,0.5625,0.5754,0.5625,0.5711,303598
BA,31-07-1963,0.5711,0.5754,0.5645,0.5645,497998
BA,01-08-1963,0.5645,0.5731,0.5645,0.569,504012
BA,02-08-1963,0.569,0.5776,0.5668,0.5776,437400
BA,05-08-1963,0.5776,0.5948,0.5731,0.5817,534600
BA,06-08-1963,0.5862,0.5968,0.5862,0.5903,497998
BA,07-08-1963,0.5903,0.5925,0.5862,0.5903,315809
BA,08-08-1963,0.5903,0.5948,0.5903,0.5948,303598
BA,09-08-1963,0.5925,0.5925,0.5882,0.5903,340200
BA,12-08-1963,0.5882,0.5882,0.5817,0.5882,400798
BA,13-08-1963,0.5882,0.5882,0.5797,0.5797,406812
BA,14-08-1963,0.5797,0.584,0.5797,0.5797,345789
BA,15-08-1963,0.5797,0.5817,0.5776,0.5797,333791
BA,16-08-1963,0.5754,0.5754,0.5625,0.5645,486000
BA,19-08-1963,0.5645,0.569,0.5604,0.5668,261012
BA,20-08-1963,0.5668,0.5776,0.5625,0.5711,297189
BA,21-08-1963,0.5711,0.5797,0.569,0.5711,248589
BA,22-08-1963,0.5711,0.5797,0.569,0.5711,345789
BA,23-08-1963,0.5754,0.5797,0.5754,0.5797,303598
BA,26-08-1963,0.5817,0.5989,0.5817,0.5989,801809
